occupation	zip	radius	recency	job type	salary	description	job title	company	city	state	location	source	post date	url
software engineer	10001	30	100	fulltime	0	Job Title: Senior Software Engineer, Android Discipline: Software Engineering Reports to: Director of Engineering, Mobile Apps Location: Seattle, WA or New York, NY Job Profile: Build rich, dynamic, cross-platform native mobile applications for Android and iOS devices. Work hand-in-hand with the design team to implement interfaces that look beautiful and adapt dynamically to all form factors. Architect complex UI interactions that push the boundaries of multi-touch interfaces. Implement animations and transitions that make experiences on mobile phones and tablets come to life. Establish infrastructure and practices for code reuse across development environments. Responsibilities: Execute on a software architecture and development plan to implement new features and products Write code to tackle challenging technical problems with a focus on readability, maintainability, performance, and quality Propose novel solutions to design and technical challenges Communicate effectively with your team and other product disciplines, raising issues early and offering solutions Develop all software according to coding standards and processes Perform reviews of other engineers’ code, designs, and architectures Make use of unit and integration tests wherever possible Mentor junior engineers Participate in the interview process for new team members Invent technology and infrastructure to share complex or platform agnostic software components across development ecosystems Advise other engineers, designers, and management on mobile application development for Android devices Requirements: BS degree in Computer Science or related field, or equivalent practical experience 4+ years of relevant work experience A solid foundation in computer science, with strong competencies in data structures, algorithms, and software design An extensive knowledge of Android application development, having developed and deployed at least one commercial Android application through the Google Play store Proven, self-motivated engineer with a track record of creating production-quality mobile applications Posses a strong passion for building custom user experiences Able to work effectively in a cross-disciplinary environment, particularly with designers Able to create a development plan for a given feature set, estimate its tasks, and execute on those tasks in an efficient manner Working knowledge of the iOS development platform is a plus Expert in C++, Objective-C, or Java Proficient with Git or similar revision control systems We Offer: Medical, Dental, Vision, 401(K) Life Insurance Commuter Benefits Corporate discounts through AnyPerk Catered in-office lunches twice weekly and fully stocked pantry Flexible Time Off Policy Employee Equity Program 	Sr Software Engineer, Android	FiftyThree	New York	NY	New York, NY	FiftyThree	Sun, 16 Aug 2015 21:48:28 GMT	http://www.indeed.com/viewjob?jk=5dfb38c6d0c7c9e9&qd=Ag27krUCoaLJuWVlpFUHKktjrbXDUsGzyMoJ22wuFmuYgLKVtEhVAIpOvFFnlsacaqP1atIlMmY_bmEfJLkdXRMQli-LAMxEbxPM0buaSa0IKfO5BBuhUppqnYngLOQNJLdCwlcv60Ip7jH1uO3v5g&indpubnum=1018862029525284&atk=1a3kepekv5udlcja
software engineer	10001	30	100	fulltime	0	Immediate need for Sr.Dot Net Developer Polaris Full time - Work Permit Green Card USAH1B Transfer End Customer - Banking Finanacial Client Excellent written oral communication skill. These will be needed to participate in weekly daily monthly calls with On-site customer managers. Passion for learning and rapid iteration Handle multiple assignments simultaneously Flexible and dedicated to work with distributed teams Should be willing to learn, scale-up and take individual responsibility to completion Should be flexible and be ready to work on different technologies as required by the business. Some of the applications and its related technologies might be legacy. Should have exposure in SDLC life cycle. With practical knowledge of how each of these development phases get executed. Preferably should have worked on at least one major project implementation. Knowledge of distributed working environment including 3-tiered and n-tiered architecture is needed. end Client is highly distributed process driven environment. Previous experience in working with major banks or distributed business implementations will add value There will be distributed vendor technology teams involved and the team member should be able to work along with them in coordinating and implementing deliverable additional skills Jquery, Javascript, Ajax, XSLT , Stylesheet Immediate need for Sr.Dot Net Developer Polaris Full time - Green Card /USA/H1B Transfer 84+ Months of experience in Dotnet, C# ,ASP.NET , SQL Server, SSIS and BI Skills	Senior Software Engineer	Polaris Software Lab Inc	Piscataway	NJ	Piscataway, NJ	Dice	Thu, 15 Oct 2015 03:00:41 GMT	http://www.indeed.com/viewjob?jk=90b60773c40a7d12&qd=Ag27krUCoaLJuWVlpFUHKktjrbXDUsGzyMoJ22wuFmuYgLKVtEhVAIpOvFFnlsacaqP1atIlMmY_bmEfJLkdXRMQli-LAMxEbxPM0buaSa0IKfO5BBuhUppqnYngLOQNJLdCwlcv60Ip7jH1uO3v5g&indpubnum=1018862029525284&atk=1a3kepekv5udlcja
software engineer	10001	30	100	fulltime	0	Description BD (Becton, Dickinson and Company), a leading global medical technology company, is seeking a senior principal software engineer to oversee all aspects of design, architecture, and development of web-based services for BD’s healthcare IT projects. They assume the technical leadership of entire projects and champion technical and architectural excellence. This candidate will have a passion for building robust, well-architected solutions and takes scalability and maintainability very seriously. The candidate should be passionate about great software, and enjoy the details involved with the long-term outlook of technology strategy. The position is an exciting opportunity to make a meaningful, positive impact on patients throughout world by leveraging the cutting edge technologies. This role offers competitive relocation compensation and the opportunity for partial remote work. Duties and Responsibilities: Supervise and lead the activities of an agile software development team Plan, architect and implement full stack front and backend applications in a high-volume environment on Microsoft and related technologies (.NET, C#, MVC, WebAPI, IIS, SQL Server, Azure, and JavaScript) Champion technical and architectural excellence; Ensure correct technology choices and champion exceptionally high standards in terms of adherence to best practices; Lead by example in terms of code consistency, performance, robustness, intuitive APIs, all of which are core tenets for solutions Implement modern DevOps processes for continuous software delivery Set and enforce development standards and practices throughout the organization Collaborate and provide technical and design guidance and suggestions within the team and department Guide and mentor; perform peer code reviews and architectural reviews Assume technical ownership of entire projects, feature sets and modules without needing daily oversight Oversee and monitor projects and initiatives for technical and architectural soundness Perform discovery and estimation of epics, stories and tasks in Scrum projects Qualifications Bachelor's or Master's degree in Computer Science or related field 5+ years of professional experience in software engineering 2 yrs of C#, ASP.NET, MVC, WebAPI Proficiency with multi-tiered, web/cloud architectures A strong computer science background and solid experience with object oriented design and programming A passion for writing polished, well-architected code Well versed in web, backend and database software development principles Experience in agile software development teams Intimate familiarity with patterns and practices of the Microsoft web technology stack Implementing and deploying web applications in IIS Database programming and relational schema design for SQL Server Familiarity with Microsoft Azure Job Other Primary Location US-New Jersey-Franklin Lakes Shift First Shift / Day Job Relocation Available No	Senior Principal Software Engineer	Becton Dickinson & Company	Franklin Lakes	NJ	Franklin Lakes, NJ	Becton Dickinson	Thu, 03 Sep 2015 15:30:26 GMT	http://www.indeed.com/viewjob?jk=e20d4e4c73e6d84a&qd=Ag27krUCoaLJuWVlpFUHKktjrbXDUsGzyMoJ22wuFmuYgLKVtEhVAIpOvFFnlsacaqP1atIlMmY_bmEfJLkdXRMQli-LAMxEbxPM0buaSa0IKfO5BBuhUppqnYngLOQNJLdCwlcv60Ip7jH1uO3v5g&indpubnum=1018862029525284&atk=1a3kepekv5udlcja
software engineer	10001	30	100	fulltime	0	Smith &amp; Keller is currently seeking a Software Implementation Engineer to come grow with us in a dynamic and challenging environment to join our team. The team is comprised of talented, creative and dedicated individuals with a passion for delivering innovative solutions to the market. Our client recognizes that every employee’s contributions are integral to the company’s growth and success. To find and acquire the best and brightest talent around the globe, we offer a challenging work environment, competitive compensation and benefits, and rewarding career opportunities. The Software Implementation Engineer will be part of a team performing implementations to thier clients working with financial and banking software. There is coding involved, however this is not building a new product. Each project is somewhat unique – each client environment, processing solution we integrate with and business model is different. This company only looks for the brightest and best! Responsibilities for the Software Implementation Engineer: Develop, enhance, test and implement solutions for the financial services industry Qualifications for the Software Implementation Engineer: Databases: SQL or Data Warehousing, ETL, OLAP Operating systems: Windows and Linux Programming language: Java OR C++, Javascript Web Technologies: HTML, XML, XSL, Servlets Excellent communication skills Excellent written and spoken English Pro-active and Team Oriented approach BS degree in Computer Science or related field Travel required 25% Occasional night/weekend work to move to production Experience for the Software Implementation Engineer: 2+ years experience with a Software Company 	Software Implementation Engineer – SQL	Smith & Keller	New York	NY	New York, NY	Smith & Keller	Tue, 15 Sep 2015 10:03:42 GMT	http://www.indeed.com/viewjob?jk=b8d2c66251ed654f&qd=Ag27krUCoaLJuWVlpFUHKktjrbXDUsGzyMoJ22wuFmuYgLKVtEhVAIpOvFFnlsacaqP1atIlMmY_bmEfJLkdXRMQli-LAMxEbxPM0buaSa0IKfO5BBuhUppqnYngLOQNJLdCwlcv60Ip7jH1uO3v5g&indpubnum=1018862029525284&atk=1a3kepekv5udlcja
software engineer	10001	30	100	fulltime	0	Date: Immediate Location: New York, NY Type: FTE (Full Time Employee) JOB DESCRIPTION Symphony is looking for a senior-level, server-side Java software engineer to support its exponential growth. As a Symphony Backend Engineer, you'll be designing and implementing the cloud-based server-side logic for our secure communications platform. Working closely with Symphony’s industry partners and large financial clients, you will help design and integrate external platforms with Symphony’s enterprise-class, secure, end-to-end encrypted messaging application. Our engineers design and implement utilizing open source stacks (e.g. hbase, kafka, solr), extreme scaling within the cloud, and encryption in transit/at rest. This role is for a strong hands-on software engineer who also has outstanding communications skills. The successful candidate will be ready for a role that includes both directly contributing to the development of Symphony’s platform integration interfaces, and has the strong relationship management and communications skills to work directly with outside organizations to help create a complete technical solution. Why you are needed now: Symphony is a secure messaging startup backed by an array of the world’s leading financial institutions. Our clients and industry partners aim to create rich integrations with the Symphony front-end: Huge customer and industry demand for connections with 3rd party content and integration, and connections to enterprise applications Each one of these features needs to be maintainable, secure, and scalable to a large number of partner integrations Symphony is designed as an open platform which enables widespread integration. Platform integration is core to our product strategy. The problems you will be solving: Provide sophisticated back-end integration hooks to deliver hooks into Symphony’s core messaging platform, supporting integration with secure message “bots,” content and trading platform information feeds, and other server-side applications. Our clients are large, sophisticated global enterprises who seek to integrate Symphony in a complex fashion with their internal systems. Our partners include many application and content providers. Handling these complex stakeholders and delivering a strategic solution is the core of this challenging and crucial role. RESPONSIBILITIES Participate in development of Symphony's Server / Backend Development Work with clients and industry partners to explain how our interfaces work and assist in integrating with Symphony at both an architectural and code level Design, implement and test highly scalable, multi-tier, distributed server software applications Design and implement distributed and highly concurrent Java based enterprise services Create maintainable and scalable features fit for use by demanding enterprise clients QUALIFICATIONS Outstanding technical communications skills and stakeholder management 10+ years experience in a Java server-side software design and development Solid background in fundamentals of computer science and development process Experience developing high quality centralized server based apps Experience with open source frameworks and tools BS or MS degree in Computer Science or a related technical field DESIRED BUT NOT REQUIRED NoSQL and SQL databases Experience deploying server applications on Google App Engine (GAE), Google Compute Engine GCE and Amazon Web Service (AWS) Experience with any of the following: Kafka, Solr, Tomcat, HBase and Hadoop, ZooKeeper, Mongo, Camel Master’s Degree, and Machine learning exposure are a plus Experience with communication and messaging applications Experience with security software and solutions Experience designing and implementing scalable, high performance, server side Java applications Experience with distributed systems, persistence, caching, concurrent programming ABOUT SYMPHONY'S TECHNOLOGY STACK We selected Apache Kafka, Apache Solr, MongoDB and HBase due to their superior distributed nature, performance, reliability, and ability to scale to the volume of data generated by the expected workload. We built out the ReSTFUL web services layer in a stateless manner using Apache Tomcat, meaning capacity could be added linearly, by simply adding more boxes behind the load balancer. The client front end was conceived as a web client that could be delivered on any device, any operating system, anywhere in the world. To build it, we chose HTML5/CSS3, with JQuery, Backbone and Handlebars doing the bulk of the heavy lifting. Symphony's front-end web application uses the modular pattern made popular in CommonJS, which builds each component as a loosely coupled anonymous closure. The core of the JavaScript app handles request transport details, new message notifications and updates, configuration of the UI layout, and much more. These functions are abstracted behind a public sandbox and selectively bundled into modules when the components are loaded. This architecture helps Symphony add new components quickly and seamlessly because they are isolated from each other, and lets developers control exactly how much of the app needs to load—an architecture specifically designed for integration and customization. ABOUT SYMPHONY Designed for the exchange of high-value content, Symphony is a secure communication and workflow platform that improves workplace productivity and connects users to their professional and personal community. Symphony has attracted the world’s top financial institutions with a $66 million investment to develop a scalable, cloud-based and highly secure collaboration and communication platform that will address the enterprise and compliance requirements for the financial services industry. The Symphony platform is intended to be used by some of the most time-conscious firms on the planet who are regularly corresponding high-value information—where a delay of a few seconds can have significant cost implications. Symphony’s secure communication platform will be available to all financial institutions and professionals world-wide in mid-2015. Now we’re looking for top-notch engineers, programmers and marketers (etc.) to join our team in Palo Alto, CA and New York to help us change the way the world communicates. If you have the skills and savvy to work with a world-class team, and an appetite for game-changing disruption, we definitely want to hear from you. COMPENSATION Competitive Base Salary and Incentive (Stock Option) plan / Health/Dental/Vision/401k (We accept existing H1B Visa applicants) Symphony appreciates your interest in our company. Symphony is an Equal Opportunity Employer. SYMPHONY BENEFITS Competitive salary based on experience, skills, and qualifications Medical, Dental, and Vision coverage 401(K) Plan Life and AD&amp;D coverage Short Term and Long Term Disability coverage Employee Assistance Program Flexible Spending Account benefits Uncapped vacation and sick time Fully stocked kitchen and catered lunches Discounted gym memberships Many other fun and exciting benefits and activities! Symphony reserves the right of ownership for all unsolicited resumes submitted for this requisition and is not responsible for any fees associated with unsolicited resumes.	Senior Java Backend Software Engineer – Platform Integration	Symphony Communication Services, LLC	New York	NY	New York, NY	Symphony Communication Services, LLC	Mon, 03 Aug 2015 02:59:09 GMT	http://www.indeed.com/viewjob?jk=290bc98f9f30f088&qd=Ag27krUCoaLJuWVlpFUHKktjrbXDUsGzyMoJ22wuFmuYgLKVtEhVAIpOvFFnlsacaqP1atIlMmY_bmEfJLkdXRMQli-LAMxEbxPM0buaSa0IKfO5BBuhUppqnYngLOQNJLdCwlcv60Ip7jH1uO3v5g&indpubnum=1018862029525284&atk=1a3kepekv5udlcja
software engineer	10001	30	100	fulltime	0	Software Engineer Manufacturer of complex electro-mechanical systems is in need of a talented Software Engineer to participate in all aspects of the design and maintenance of software for their high performance precision products. Full life-cycle software development; programming to include conceptual design, general coding, release to manufacturing testing, and quality assurance. Candidate needs to be able to produce final release software for manufacturing including associated documentation. Candidate needs to demonstrate the ability to use appropriate development tools, compliers, and simulation. Must be capable of working within a team environment to plan, organize, execute and thoroughly document complex system designs, including the ability to assist in developing technical solutions to customer specifications. Test and debug skills are necessary; must understand interoperability of hardware and software. Knowledge of and experience with Microsoft Visual Studio; C, C#, VB, and Windows programming (WIN32, .NET) are required. Knowledge of and experience with analog and digital design (motor drive, microcontrollers) are a plus. Must be able to manage and support multiple tasks on a consistent basis, while providing the highest level of service. Good verbal and writing skills are necessary. Primary Responsibilities • Candidate will participate in all aspects of the software design and invention of high performance precision hardware products. •Includes conceptual design, architecting, and programming. •Includes debugging, and system testing applications and modules in various software languages. •Creation and upkeep of company product documents. •Maintenance of current products and feature addition. •Coordinate multiple build activities internally with engineering projects. •Directing test engineers and technicians on specific projects. •Provide customer support in the factory and in the field. Job Requirements • BS Computer Engineering or BSEE and 3+ years applicable experience in Windows programming design preferred. •Strong knowledge of C, C#, and Microsoft (WIN32, .NET) are required. •Strong knowledge of Microsoft SQL •Strong knowledge of Communication : TCP/IP, Serial, USB •Strong Knowledge of software development tools. •Knowledge of design, development, test engineering, and manufacturing processes. •Knowledge of Front End graphical user interface design •Must be capable of working within a team to plan. •Must be capable of thoroughly documenting complex system designs. •Proven ability to assist in developing technical solutions to customer specifications. •Experience with testing and debugging; in lab prototypes (initial bring up) and in field customer sites. •Ability to read hardware block diagrams, schematics, and wiring diagrams. •Knowledge of PCB schematic and layout tools a plus. •Basic computer skills, including Microsoft suite; Outlook, Word, Excel, etc... •Good verbal and writing skills are necessary. •Must be a US Citizen or Green Card holder Apply For This Job: Email your resume to Info@IntegralStaff.com referencing the Job ID in the title above. Thank You.	Software Engineer	Integral Staffing	Ramsey	NJ	Ramsey, NJ	Integral Staffing	Thu, 01 Oct 2015 22:44:17 GMT	http://www.indeed.com/viewjob?jk=1d42aa73823cdcd1&qd=Ag27krUCoaLJuWVlpFUHKktjrbXDUsGzyMoJ22wuFmuYgLKVtEhVAIpOvFFnlsacaqP1atIlMmY_bmEfJLkdXRMQli-LAMxEbxPM0buaSa0IKfO5BBuhUppqnYngLOQNJLdCwlcv60Ip7jH1uO3v5g&indpubnum=1018862029525284&atk=1a3kepekv5udlcja
software engineer	10001	30	100	fulltime	0	iHeartRadio, iHeartMedia’s free digital radio service, is the No. 1 all-in-one digital audio service with over 600 million downloads; it reached its first 20 million registered users faster than any digital service in Internet history and reached 70 million users faster than any digital music service and even faster than Twitter, Facebook and Pinterest. The company’s operations include radio broadcasting, online, mobile, digital and social media, live concerts and events, syndication, music research services and independent media representation. iHeartRadio is looking for several Test Engineers who believe deeply in Continuous Integration and Deployment and have extensive background working in fast-paced, agile environments. As a Test Engineer, you will be embedded directly into our product teams and will work alongside existing Software Engineers to help build and expand our suite of automation tools and frameworks. If you have a passion for bringing push button deployments with full testing and regression tools to life, including Selenium Webdriver, PhantomJS, Appium, and Java, and have rapid and high quality deployments as a minimum standard for your team, you will love this role. We take our testing seriously and we want Engineers to be autonomous, creative and most of all produce high quality software. Quality not only entails finding bugs, but also helping to commit code, including functional tests, measuring performance, latency and data consistency across our entire product portfolio. Responsibilities: Architect and create an Automation Framework using open source technologies Work directly on our product teams ensuring proper Functional and Regression test coverage using tools like Selenium Webdriver, PhantomJS, Appium, Java, JUnit, TestNG, XCTest and others Ensure that the testing and automation tools are wired into our Continuous Integration proc ess using tools like Jenkins Work with individual engineers to ensure that the different product teams have a high degree of focus on quality by working on strategies (and code) for Functional testing Execute any manual testing required to move product work through the agile sprints Ensure all testing includes a multi-platform approach by thinking about different browsers and devices where iHeartRadio products live Collaborate with Product Managers and Engineers on building out test strategies and plans Requirements: Bachelor’s degree in Computer Science or equivalent 3+ Years experience in a Test Engineering role for both client or backend based products Extensive experience in writing automated tests using frameworks like Selenium Webdriver, Appium, Java, JUnit, TestNG, Git Experience testing HTML and Mobile interfaces manually and automated Strong understanding of basic protocols like HTTP iHeartMedia is an equal opportunity employer and will not tolerate discrimination in employment on the basis of race, color, age, sex, sexual orientation, gender identity or expression, religion, disability, ethnicity, national origin, marital status, protected veteran status, genetic information, or any other legally protected classification or status. Required Skills Required Experience	Software Engineer in Test	iHeartMedia, Inc.	New York	NY	New York, NY	iHeartMedia, Inc.	Sat, 01 Aug 2015 06:24:54 GMT	http://www.indeed.com/viewjob?jk=8727add57ce985a7&qd=Ag27krUCoaLJuWVlpFUHKktjrbXDUsGzyMoJ22wuFmuYgLKVtEhVAIpOvFFnlsacaqP1atIlMmY_bmEfJLkdXRMQli-LAMxEbxPM0buaSa0IKfO5BBuhUppqnYngLOQNJLdCwlcv60Ip7jH1uO3v5g&indpubnum=1018862029525284&atk=1a3kepekv5udlcja
software engineer	10001	30	100	fulltime	0	RESPONSIBILITIES: Kforce has a client has a client seeking a Junior Java Software Engineer 2 in Jersey City, New Jersey (NJ). This is a great opportunity for someone who has the desire to work with teams that are passionate about lean startup principles, innovation and creating amazing customer experiences. This is a company that is continuously recognized for its world-class products! Responsibilities: Responsible for design, evaluation and implementation of innovative software components for a large scale, fault tolerant and distributed software platform Help the client to implement their next generation audio platform delivering leading edge audio quality to customers using collaboration software as well as the stand-alone audio conferencing service Apply skills and experience in an agile/scrum environment, working closely with developers, designers, and product managers Work on cutting edge, cloud based, Software-as-a-Service products for a major player in the software/tech industry Work in an Agile Software development environment Work closely with Architect and Senior Engineers to design and implement a software solution in either Java or C++ (based on background) Work with the Quality Engineering Team to support product validation and deployment to LIVE environment Work with Scrum Master, Product Managers to understand and groom stories based on user requirements REQUIREMENTS: Experience in C++ or Java and one or more scripting languages (e.g., JavaScript, Python) Experience in UNIX programming Knowledge of Object-oriented Programming (OOP); including, modular design and development Knowledge of data structures, collections and algorithms and familiarity with Linux based systems Knowledge in Networking technologies and multi-threaded programming Knowledge of highly scalable, distributed fault tolerant systems Java background C++ background, knowledge with client-server systems, Internet communication protocols and real-time communication protocols (RTP, SIP/SDP, H.323) Self-Starter, quick learner and able to thrive in a culturally and technically diverse team environment Experience in Web development (e.g. MVC frameworks, Ajax Frameworks, Java, Spring, Hibernate, HTTP, XML, TCP/IP, JavaScript, JSP/Servlets) Experience designing and developing APIs and Web Services Understanding of databases, (e.g. NoSQL, SQL, schema design) 	Junior - Mid Core Java Software Engineer	Kforce	Jersey City	NJ	Jersey City, NJ	Kforce	Tue, 22 Sep 2015 19:43:30 GMT	http://www.indeed.com/viewjob?jk=07b2e1fdc1e75b75&qd=Ag27krUCoaLJuWVlpFUHKktjrbXDUsGzyMoJ22wuFmuYgLKVtEhVAIpOvFFnlsacaqP1atIlMmY_bmEfJLkdXRMQli-LAMxEbxPM0buaSa0IKfO5BBuhUppqnYngLOQNJLdCwlcv60Ip7jH1uO3v5g&indpubnum=1018862029525284&atk=1a3kepekv5udlcja
software engineer	10001	30	100	fulltime	0	Design and code from specifications, analyzes, evaluates, tests, debugs, documents, and implements complex software apps - Uses coding methods in specific programming languages to initiate or enhance program execution and functionality - Under general direction, devises or modifies procedures to solve complex problems considering computer equipment capacity and limitations, operating time, and form of desired results - Competent to work at the highest technical level of all phases of applications programming activities - Monitor program execution for expected performance - Monitors systems capacity and performance, plans and executes disaster recovery procedures, and provides Tier 2 technical support. - Strong front-end performance tuning experience of web based applications (Java, J2EE, JavaScript, SPRING, HTML, XML, DHTML, WebServices, CSS, AJAX, SOA, EJB) - Strong analytical &amp; troubleshooting skills - Exposure to ATG platform is a plus. - Exposure to monitoring tools Wily and CEM is a plus. Requires a bachelor's degree in area of specialty and at least 4-8 years of experience in the field or in a related area Skill set Java. Work Experience 4+ Yrs Number of positions 1	Software Systems Engineer	RiVi Consulting Group	Township of Warren	NJ	Township of Warren, NJ	RiVi Consulting Group	Thu, 27 Aug 2015 23:39:44 GMT	http://www.indeed.com/viewjob?jk=da32e503891a7336&qd=Ag27krUCoaLJuWVlpFUHKktjrbXDUsGzyMoJ22wuFmuYgLKVtEhVAIpOvFFnlsacaqP1atIlMmY_bmEfJLkdXRMQli-LAMxEbxPM0buaSa0IKfO5BBuhUppqnYngLOQNJLdCwlcv60Ip7jH1uO3v5g&indpubnum=1018862029525284&atk=1a3kepekv5udlcja
software engineer	10001	30	100	fulltime	0	Lead Software Engineer (.NET) Works within a scrum team to design and develop software products in the Microsoft .NET environment (C#, ASP.NET, SQL 2014, MVC). Lead Software Engineer (.NET) Essential Functions: Serve as technical team lead for a small, senior product development scrum team. Drive software architecture of next-generation .NET SaaS platform, including SQL Server 2014 data model, persistence layer, web-services based business tier, business rules engine, UI tier, and integration components. Establish and maintain best-practice development standards. Implement and maintain automated build and deployment scripts. Work with QA engineers to identify and correct defects found in testing. Support products in the field by working with customers and technical support representatives (light travel may be required). Support clients and internal users on new product releases and features. Skills Required: Top-notch .NET/MVC development skills (C#). Experience designing and developing multi-tenant SaaS products. Demonstrated leadership and mentoring experience. Excellent interpersonal skills and oral/written communication. Ability to handle challenging situations and multiple tasks simultaneously while performing within tight time constraints. Lead Software Engineer (.NET) Technical Skills: Minimum 10 years end-to-end web development experience. Minimum 5 years experience with the C# and web frameworks such as .NET MVC. Familiarity with other server-side language such as PHP (preferred) Java or Ruby. Familiarity with client-side technologies including but not limited to HTML, CSS and Javascript libraries such as JQuery. Experience with HTML5 and responsive web design preferred. Minimum 5 years experience with relational database design and development (SQL Server preferred). Experience working in agile programming environment. Education and Experience: Four-year college degree in Computer Science or a related field, or equivalent experience is required.	Lead Software Engineer (.NET)	Smith & Keller	New York	NY	New York, NY	Smith & Keller	Tue, 15 Sep 2015 10:04:33 GMT	http://www.indeed.com/viewjob?jk=6e0cdc78f06cc7e7&qd=Ag27krUCoaLJuWVlpFUHKktjrbXDUsGzyMoJ22wuFmuYgLKVtEhVAIpOvFFnlsacaqP1atIlMmY_bmEfJLkdXRMQli-LAMxEbxPM0buaSa0IKfO5BBuhUppqnYngLOQNJLdCwlcv60Ip7jH1uO3v5g&indpubnum=1018862029525284&atk=1a3kepekv5udlcja
software engineer	10001	30	100	fulltime	0	RESPONSIBILITIES: Kforce is seeking candidates for our client in Florham Park, New Jersey. This is a great opportunity to work in a R&amp;D lab environment. Our client is looking for candidates with a passion to solve tough challenges through innovation and the application of technology Responsibilities: In the lab, will be performing R&amp;D to: Create novel wireless communications and situational awareness systems using standards based and custom communications protocols. Create unique systems for use in air, land and maritime environments Employ advanced signal and protocol processing, channel modeling and waveform design from HF to W band and optical frequencies as well Join a fast-moving, high-performing multidisciplinary team with a record of success and opportunity for advancement You will develop advanced protocol processing and processing algorithms for unique applications. The programs are for applied research and technology in an advanced networking and communication organization Position Responsibilities: Apply and perform systems analysis, modeling and simulation of processing systems and demonstrate systems via simulated and/or real data input Perform functional analysis, performance analysis and synthesis of protocol implementations (including physical transmission convergence and higher layer) for Radio and Core Access Technologies Conceptualize, define, design, and prototype complex systems engineering solutions May lead a team of engineers to accomplish a similar task Work with upper-level engineers to identify need for improvement and work on implementing solutions to meet those needs REQUIREMENTS: Bachelor's degree in Computer Science or Electrical Engineering and 6-8 years of experience or an equivalent combination of skills, education and experience. Master's degree preferred Experience coding in C/C++ Understand the wireless protocol stacks for GSM, LTD,and 3G UMTS/CDMA Applicants selected will be subject to a government security investigation and must meet eligibility requirements for access to classified information Working knowledge of radio access, core network, interface protocol and the call flows over these interfaces Experience in 3GPP/IEEE/ANSI/ITU/ETSI Wireless and Trunked mobile radio protocols and survey tools Demonstrated ability to rapidly prototype protocols and applications Demonstrated knowledge of object oriented architecture, programming and programming methods Experience with Linux Demonstrated ability to leverage open source programs, rapid integration methods, web interfaces and services implementation, XML implementation methods Object oriented architecture, programming and programming methods required Demonstrated experience or knowledge of software methods - from those that are highly formal requiring extensive documentation and reviews to 'extreme' programming techniques Excellent communication and interpersonal skills 	Software / Wireless Protocols Engineer	Kforce	Florham Park	NJ	Florham Park, NJ	Kforce	Fri, 02 Oct 2015 18:45:35 GMT	http://www.indeed.com/viewjob?jk=65e18d7dd561ae46&qd=Ag27krUCoaLJuWVlpFUHKktjrbXDUsGzyMoJ22wuFmuYgLKVtEhVAIpOvFFnlsacaqP1atIlMmY_bmEfJLkdXRMQli-LAMxEbxPM0buaSa0IKfO5BBuhUppqnYngLOQNJLdCwlcv60Ip7jH1uO3v5g&indpubnum=1018862029525284&atk=1a3kepekv5udlcja
